# File written from OrientationAnalysis Version 6.5.171.b0b162591
# DateTime: Wed Jun 5 15:09:51 2024
# X_STEP: 250.0
# Y_STEP: 250.0
# Z_STEP: 0.0
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 55000.0
# Y_MAX: 50000.0
# Z_MAX: 0.0
#
# X_DIM: 220.0
# Y_DIM: 200
# Z_DIM: 0
#
# Phase_1: Primary
# Symmetry_1: 43
# Features_1: 16
#
# Num_Features: 16
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry
3.813215 2.312874 2.958188 7125.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 7375.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 7625.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 7875.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 8125.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 8375.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 8625.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 8875.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 9125.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 9375.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 9625.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 9875.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 10125.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 10375.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 10625.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 10875.0 1875.0 0.0 16 1 43
3.813215 2.312874 2.958188 11125.0 1875.0 0.0 16 1 43
5.302073 1.493147 0.039278 11375.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 11625.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 11875.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 12125.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 12375.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 12625.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 12875.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 13125.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 13375.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 13625.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 13875.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 14125.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 14375.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 14625.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 14875.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 15125.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 15375.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 15625.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 15875.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 16125.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 16375.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 16625.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 16875.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 17125.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 17375.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 17625.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 17875.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 18125.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 18375.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 18625.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 18875.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 19125.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 19375.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 19625.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 19875.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 20125.0 1875.0 0.0 3 1 43
5.302073 1.493147 0.039278 20375.0 1875.0 0.0 3 1 43
1.161009 2.050775 4.735713 20625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 20875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 21125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 21375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 21625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 21875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 22125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 22375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 22625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 22875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 23125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 23375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 23625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 23875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 24125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 24375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 24625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 24875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 25125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 25375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 25625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 25875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 26125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 26375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 26625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 26875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 27125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 27375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 27625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 27875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 28125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 28375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 28625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 28875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 29125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 29375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 29625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 29875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 30125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 30375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 30625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 30875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 31125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 31375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 31625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 31875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 32125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 32375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 32625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 32875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 33125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 33375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 33625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 33875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 34125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 34375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 34625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 34875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 35125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 35375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 35625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 35875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 36125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 36375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 36625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 36875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 37125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 37375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 37625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 37875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 38125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 38375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 38625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 38875.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 39125.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 39375.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 39625.0 1875.0 0.0 4 1 43
1.161009 2.050775 4.735713 39875.0 1875.0 0.0 4 1 43
3.509659 2.718596 5.310611 40125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 40375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 40625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 40875.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 41125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 41375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 41625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 41875.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 42125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 42375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 42625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 42875.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 43125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 43375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 43625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 43875.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 44125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 44375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 44625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 44875.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 45125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 45375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 45625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 45875.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 46125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 46375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 46625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 46875.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 47125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 47375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 47625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 47875.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 48125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 48375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 48625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 48875.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 49125.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 49375.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 49625.0 1875.0 0.0 9 1 43
3.509659 2.718596 5.310611 49875.0 1875.0 0.0 9 1 43
3.813215 2.312874 2.958188 125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 1125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 1375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 1625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 1875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 2125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 2375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 2625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 2875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 3125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 3375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 3625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 3875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 4125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 4375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 4625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 4875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 5125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 5375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 5625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 5875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 6125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 6375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 6625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 6875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 7125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 7375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 7625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 7875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 8125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 8375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 8625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 8875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 9125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 9375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 9625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 9875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 10125.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 10375.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 10625.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 10875.0 2125.0 0.0 16 1 43
3.813215 2.312874 2.958188 11125.0 2125.0 0.0 16 1 43
5.302073 1.493147 0.039278 11375.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 11625.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 11875.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 12125.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 12375.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 12625.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 12875.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 13125.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 13375.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 13625.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 13875.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 14125.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 14375.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 14625.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 14875.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 15125.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 15375.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 15625.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 15875.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 16125.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 16375.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 16625.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 16875.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 17125.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 17375.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 17625.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 17875.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 18125.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 18375.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 18625.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 18875.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 19125.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 19375.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 19625.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 19875.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 20125.0 2125.0 0.0 3 1 43
5.302073 1.493147 0.039278 20375.0 2125.0 0.0 3 1 43
1.161009 2.050775 4.735713 20625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 20875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 21125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 21375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 21625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 21875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 22125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 22375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 22625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 22875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 23125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 23375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 23625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 23875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 24125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 24375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 24625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 24875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 25125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 25375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 25625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 25875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 26125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 26375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 26625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 26875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 27125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 27375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 27625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 27875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 28125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 28375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 28625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 28875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 29125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 29375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 29625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 29875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 30125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 30375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 30625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 30875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 31125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 31375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 31625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 31875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 32125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 32375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 32625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 32875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 33125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 33375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 33625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 33875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 34125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 34375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 34625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 34875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 35125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 35375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 35625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 35875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 36125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 36375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 36625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 36875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 37125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 37375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 37625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 37875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 38125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 38375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 38625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 38875.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 39125.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 39375.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 39625.0 2125.0 0.0 4 1 43
1.161009 2.050775 4.735713 39875.0 2125.0 0.0 4 1 43
3.509659 2.718596 5.310611 40125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 40375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 40625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 40875.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 41125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 41375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 41625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 41875.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 42125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 42375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 42625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 42875.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 43125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 43375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 43625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 43875.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 44125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 44375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 44625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 44875.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 45125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 45375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 45625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 45875.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 46125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 46375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 46625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 46875.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 47125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 47375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 47625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 47875.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 48125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 48375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 48625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 48875.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 49125.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 49375.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 49625.0 2125.0 0.0 9 1 43
3.509659 2.718596 5.310611 49875.0 2125.0 0.0 9 1 43
3.813215 2.312874 2.958188 125.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 375.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 625.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 875.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 1125.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 1375.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 1625.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 1875.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 2125.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 2375.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 2625.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 2875.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 3125.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 3375.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 3625.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 3875.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 4125.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 4375.0 2375.0 0.0 16 1 43
3.813215 2.312874 2.958188 4625.0 2375.0 0.0 16 1 43
